,attack
2998,4
2999,4
3000,4
3001,0
3002,0
3003,0
3004,2
3005,4
3006,0
3007,0
3008,1
3009,4
3010,4
3011,4
3012,1
3013,0
3014,4
3015,0
3016,4
3017,4
3018,4
3019,4
3020,4
3021,4
3022,4
3023,1
3024,0
3025,4
3026,0
3027,4
3028,4
3029,4
3030,0
3031,1
3032,4
3033,4
3034,1
3035,4
3036,4
3037,0
3038,0
3039,4
3040,4
3041,4
3042,0
3043,4
3044,0
3045,0
3046,4
3047,4
3048,1
3049,4
3050,4
3051,4
3052,1
3053,4
3054,4
3055,4
3056,0
3057,0
3058,4
3059,0
3060,1
3061,4
3062,4
3063,4
3064,4
3065,4
3066,0
3067,4
3068,1
3069,4
3070,4
3071,4
3072,4
3073,4
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,1
3082,4
3083,4
3084,0
3085,0
3086,0
3087,4
3088,1
3089,4
3090,4
3091,4
3092,4
3093,4
3094,4
3095,4
3096,4
3097,0
3098,4
3099,4
3100,0
3101,4
3102,4
3103,4
3104,0
3105,4
3106,4
3107,4
3108,0
3109,0
3110,0
3111,4
3112,0
3113,0
3114,4
3115,4
3116,4
3117,1
3118,0
3119,4
3120,0
3121,0
3122,0
3123,4
3124,4
3125,0
3126,0
3127,0
3128,4
3129,0
3130,4
3131,4
3132,4
3133,4
3134,4
3135,4
3136,4
3137,0
3138,4
3139,4
3140,0
3141,4
3142,4
3143,4
3144,0
3145,4
3146,4
3147,0
3148,4
3149,4
3150,4
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,4
3159,4
3160,4
3161,0
3162,4
3163,0
3164,0
3165,0
3166,0
3167,1
3168,4
3169,4
3170,0
3171,4
3172,3
3173,4
3174,4
3175,0
3176,1
3177,4
3178,4
3179,0
3180,0
3181,4
3182,4
3183,4
3184,4
3185,0
3186,4
3187,4
3188,0
3189,0
3190,0
3191,0
3192,4
3193,1
3194,0
3195,4
3196,0
3197,4
3198,4
3199,0
3200,4
3201,0
3202,4
3203,4
3204,4
3205,4
3206,0
3207,4
3208,4
3209,0
3210,4
3211,4
3212,0
3213,0
3214,0
3215,4
3216,4
3217,4
3218,0
3219,4
3220,0
3221,0
3222,4
3223,0
3224,0
3225,4
3226,4
3227,0
3228,4
3229,4
3230,1
3231,0
3232,0
3233,0
3234,0
3235,4
3236,4
3237,4
3238,4
3239,0
3240,0
3241,4
3242,0
3243,0
3244,4
3245,4
3246,4
3247,0
3248,4
3249,0
3250,0
3251,4
3252,4
3253,0
3254,4
3255,0
3256,4
3257,4
3258,1
3259,4
3260,4
3261,4
3262,4
3263,0
3264,4
3265,1
3266,0
3267,4
3268,2
3269,4
3270,0
3271,4
3272,4
3273,4
3274,4
3275,0
3276,0
3277,4
3278,0
3279,1
3280,4
3281,0
3282,4
3283,0
3284,4
3285,4
3286,4
3287,0
3288,4
3289,0
3290,0
3291,4
3292,4
3293,4
3294,0
3295,4
3296,4
3297,4
3298,0
3299,0
3300,4
3301,0
3302,0
3303,0
3304,4
3305,4
3306,0
3307,0
3308,0
3309,4
3310,0
3311,0
3312,4
3313,4
3314,0
3315,4
3316,0
3317,4
3318,4
3319,0
3320,0
3321,4
3322,0
3323,4
3324,4
3325,0
3326,0
3327,0
3328,4
3329,4
3330,0
3331,4
3332,0
3333,0
3334,4
3335,4
3336,4
3337,4
3338,4
3339,0
3340,4
3341,0
3342,4
3343,4
3344,4
3345,0
3346,1
3347,0
3348,0
3349,4
3350,0
3351,0
3352,4
3353,0
3354,4
3355,0
3356,0
3357,1
3358,0
3359,0
3360,4
3361,4
3362,4
3363,0
3364,4
3365,4
3366,0
3367,0
3368,4
3369,0
3370,0
3371,4
3372,4
3373,4
3374,0
3375,4
3376,4
3377,4
3378,1
3379,4
3380,1
3381,0
3382,4
3383,0
3384,4
3385,4
3386,0
3387,1
3388,0
3389,4
3390,0
3391,1
3392,4
3393,0
3394,0
3395,1
3396,4
3397,4
3398,4
3399,0
3400,1
3401,4
3402,0
3403,4
3404,0
3405,0
3406,4
3407,0
3408,4
3409,0
3410,4
3411,0
3412,4
3413,0
3414,4
3415,4
3416,4
3417,4
3418,0
3419,4
3420,0
3421,4
3422,0
3423,2
3424,4
3425,0
3426,1
3427,4
3428,4
3429,4
3430,0
3431,4
3432,4
3433,0
3434,1
3435,0
3436,1
3437,0
3438,4
3439,4
3440,0
3441,4
3442,4
3443,1
3444,4
3445,4
3446,4
3447,4
3448,4
3449,4
3450,4
3451,0
3452,4
3453,4
3454,0
3455,4
3456,1
3457,4
3458,0
3459,4
3460,0
3461,4
3462,4
3463,4
3464,1
3465,0
3466,4
3467,4
3468,1
3469,0
3470,0
3471,0
3472,4
3473,4
3474,0
3475,4
3476,0
3477,0
3478,0
3479,0
3480,4
3481,4
3482,0
3483,1
3484,1
3485,1
3486,4
3487,0
3488,4
3489,0
3490,4
3491,0
3492,4
3493,0
3494,4
3495,4
3496,4
3497,4
3498,4
3499,4
3500,4
3501,4
3502,0
3503,1
3504,0
3505,0
3506,4
3507,0
3508,0
3509,4
3510,4
3511,0
3512,0
3513,4
3514,1
3515,4
3516,0
3517,4
3518,0
3519,4
3520,0
3521,4
3522,1
3523,4
3524,0
3525,0
3526,4
3527,4
3528,4
3529,1
3530,0
3531,1
3532,4
3533,4
3534,4
3535,0
3536,0
3537,1
3538,4
3539,4
3540,4
3541,0
3542,4
3543,0
3544,4
3545,1
3546,4
3547,0
3548,0
3549,0
3550,4
3551,4
3552,4
3553,1
3554,4
3555,1
3556,0
3557,4
3558,0
3559,0
3560,1
3561,0
3562,1
3563,0
3564,0
3565,4
3566,4
3567,4
3568,0
3569,0
3570,0
3571,0
3572,0
3573,4
3574,4
3575,4
3576,0
3577,4
3578,4
3579,4
3580,4
3581,0
3582,0
3583,0
3584,4
3585,0
3586,4
3587,4
3588,1
3589,0
3590,4
3591,1
3592,0
3593,0
3594,4
3595,4
3596,4
3597,4
3598,4
3599,4
3600,4
3601,1
3602,0
3603,4
3604,0
3605,4
3606,4
3607,0
3608,4
3609,4
3610,4
3611,0
3612,1
3613,4
3614,4
3615,2
3616,0
3617,4
3618,4
3619,4
3620,4
3621,0
3622,4
3623,4
3624,4
3625,4
3626,4
3627,0
3628,1
3629,4
3630,4
3631,0
3632,0
3633,4
3634,1
3635,4
3636,0
3637,4
3638,4
3639,0
3640,0
3641,4
3642,0
3643,0
3644,4
3645,4
3646,0
3647,4
3648,4
3649,1
3650,0
3651,0
3652,4
3653,0
3654,0
3655,4
3656,4
3657,0
3658,4
3659,4
3660,1
3661,4
3662,4
3663,4
3664,4
3665,0
3666,4
3667,4
3668,4
3669,4
3670,4
3671,0
3672,4
3673,0
3674,0
3675,4
3676,4
3677,4
3678,4
3679,0
3680,1
3681,0
3682,4
3683,4
3684,4
3685,2
3686,4
3687,4
3688,4
3689,4
3690,4
3691,4
3692,4
3693,0
3694,0
3695,4
3696,0
3697,4
3698,4
3699,4
3700,0
3701,4
3702,4
3703,1
3704,1
3705,4
3706,4
3707,0
3708,0
3709,4
3710,0
3711,4
3712,0
3713,0
3714,4
3715,4
3716,4
3717,4
3718,4
3719,4
3720,4
3721,1
3722,0
3723,0
3724,0
3725,4
3726,0
3727,4
3728,4
3729,4
3730,4
3731,0
3732,4
3733,0
3734,4
3735,4
3736,0
3737,4
3738,4
3739,0
3740,4
3741,4
3742,4
3743,4
3744,4
3745,4
3746,4
3747,4
3748,0
3749,0
3750,4
3751,4
3752,4
3753,0
3754,4
3755,0
3756,4
3757,0
3758,0
3759,1
3760,0
3761,0
3762,4
3763,4
3764,1
3765,0
3766,4
3767,1
3768,0
3769,4
3770,4
3771,4
3772,0
3773,4
3774,4
3775,4
3776,4
3777,4
3778,4
3779,4
3780,1
3781,0
3782,1
3783,4
3784,1
3785,0
3786,1
3787,0
3788,4
3789,0
3790,0
3791,4
3792,4
3793,1
3794,4
3795,0
3796,4
3797,4
3798,0
3799,4
3800,4
3801,0
3802,4
3803,4
3804,4
3805,4
3806,4
3807,0
3808,4
3809,4
3810,4
3811,0
3812,1
3813,0
3814,4
3815,1
3816,0
3817,0
3818,4
3819,0
3820,0
3821,0
3822,4
3823,4
3824,4
3825,1
3826,0
3827,0
3828,4
3829,4
3830,1
3831,4
3832,0
3833,0
3834,0
3835,4
3836,4
3837,4
3838,0
3839,4
3840,0
3841,4
3842,4
3843,0
3844,4
3845,0
3846,4
3847,4
3848,0
3849,4
3850,0
3851,4
3852,4
3853,0
3854,4
3855,4
3856,1
3857,4
3858,4
3859,4
3860,4
3861,4
3862,0
3863,4
3864,0
3865,0
3866,0
3867,0
3868,4
3869,1
3870,4
3871,0
3872,4
3873,0
3874,4
3875,0
3876,4
3877,4
3878,4
3879,0
3880,4
3881,1
3882,4
3883,4
3884,4
3885,0
3886,4
3887,1
3888,4
3889,0
3890,0
3891,4
3892,0
3893,4
3894,0
3895,0
3896,0
3897,1
3898,4
3899,4
3900,4
3901,4
3902,4
3903,4
3904,0
3905,4
3906,4
3907,1
3908,0
3909,0
3910,4
3911,0
3912,4
3913,4
3914,0
3915,0
3916,0
3917,4
3918,4
3919,4
3920,4
3921,0
3922,4
3923,4
3924,0
3925,0
3926,0
3927,4
3928,0
3929,4
3930,0
3931,4
3932,0
3933,4
3934,1
3935,1
3936,1
3937,4
3938,4
3939,4
3940,4
3941,0
3942,0
3943,1
3944,0
3945,0
3946,4
3947,1
3948,4
3949,4
3950,4
3951,4
3952,0
3953,4
3954,0
3955,4
3956,0
3957,0
3958,1
3959,4
3960,4
3961,1
3962,0
3963,4
3964,1
3965,0
3966,4
3967,1
3968,4
3969,1
3970,4
3971,4
3972,0
3973,4
3974,1
3975,4
3976,1
3977,0
3978,0
3979,4
3980,4
3981,4
3982,4
3983,0
3984,0
3985,4
3986,4
3987,4
3988,0
3989,0
3990,4
3991,0
3992,4
3993,4
3994,4
3995,1
3996,1
3997,0
3998,0
3999,0
4000,0
4001,4
4002,0
4003,4
4004,4
4005,4
4006,0
4007,4
4008,4
4009,0
4010,4
4011,4
4012,0
4013,0
4014,0
4015,0
4016,4
4017,4
4018,4
4019,0
4020,4
4021,1
4022,0
4023,4
4024,1
4025,1
4026,4
4027,4
4028,0
4029,4
4030,0
4031,0
4032,4
4033,4
4034,0
4035,4
4036,4
4037,4
4038,4
4039,4
4040,0
4041,4
4042,0
4043,4
4044,1
4045,4
4046,4
4047,0
4048,0
4049,0
4050,4
4051,4
4052,1
4053,4
4054,0
4055,4
4056,1
4057,4
4058,4
4059,0
4060,4
4061,1
4062,0
4063,0
4064,0
4065,0
4066,0
4067,0
4068,4
4069,4
4070,4
4071,1
4072,0
4073,4
4074,4
4075,1
4076,4
4077,4
4078,4
4079,0
4080,0
4081,0
4082,4
4083,4
4084,4
4085,1
4086,0
4087,4
4088,4
4089,0
4090,0
4091,0
4092,4
4093,4
4094,4
4095,4
4096,0
4097,4
4098,4
4099,0
4100,4
4101,0
4102,0
4103,4
4104,4
4105,0
4106,4
4107,0
4108,4
4109,1
4110,4
4111,4
4112,0
4113,0
4114,0
4115,4
4116,4
4117,0
4118,0
4119,4
4120,1
4121,4
4122,0
4123,4
4124,0
4125,0
4126,0
4127,0
4128,4
4129,4
4130,4
4131,0
4132,0
4133,0
4134,4
4135,4
4136,4
4137,4
4138,4
4139,4
4140,4
4141,4
4142,0
4143,0
4144,0
4145,0
4146,1
4147,4
4148,4
4149,4
4150,4
4151,0
4152,4
4153,0
4154,4
4155,0
4156,0
4157,4
4158,4
4159,4
4160,0
4161,0
4162,4
4163,0
4164,4
4165,0
4166,0
4167,0
4168,4
4169,0
4170,0
4171,0
4172,4
4173,4
4174,0
4175,4
4176,4
4177,0
4178,0
4179,1
4180,0
4181,4
4182,0
4183,0
4184,4
4185,4
4186,0
4187,4
4188,0
4189,0
4190,0
4191,0
4192,4
4193,4
4194,0
4195,0
4196,0
4197,1
4198,0
4199,4
4200,4
4201,1
4202,4
4203,1
4204,1
4205,4
4206,4
4207,0
4208,4
4209,0
4210,4
4211,4
4212,4
4213,4
4214,0
4215,4
4216,4
4217,4
4218,4
4219,1
4220,1
4221,0
4222,0
4223,0
4224,4
4225,0
4226,4
4227,0
4228,1
4229,0
4230,0
4231,1
4232,0
4233,0
4234,0
4235,1
4236,4
4237,0
4238,0
4239,0
4240,4
4241,4
4242,4
4243,2
4244,0
4245,4
4246,4
4247,4
4248,0
4249,4
4250,0
4251,0
4252,4
4253,0
4254,2
4255,4
4256,0
4257,4
4258,1
4259,4
4260,0
4261,2
4262,2
4263,4
4264,0
4265,4
4266,4
4267,4
4268,0
4269,0
4270,0
4271,4
4272,4
4273,4
4274,1
4275,4
4276,0
4277,4
4278,0
4279,0
4280,0
4281,1
4282,0
4283,4
4284,4
4285,0
4286,0
4287,0
4288,0
4289,4
4290,0
4291,0
4292,4
4293,4
4294,0
4295,0
4296,0
4297,4
4298,0
4299,4
4300,4
4301,4
4302,4
4303,4
4304,4
4305,4
4306,4
4307,0
4308,4
4309,4
4310,4
4311,4
4312,0
4313,4
4314,1
4315,0
4316,0
4317,0
4318,0
4319,0
4320,1
4321,4
4322,4
4323,0
4324,4
4325,4
4326,4
4327,0
4328,4
4329,4
4330,4
4331,0
4332,4
4333,0
4334,4
4335,4
4336,4
4337,0
4338,0
4339,1
4340,4
4341,0
4342,4
4343,4
4344,1
4345,4
4346,4
4347,4
4348,4
4349,4
4350,0
4351,1
4352,4
4353,4
4354,0
4355,0
4356,4
4357,4
4358,0
4359,0
4360,0
4361,0
4362,4
4363,0
4364,2
4365,0
4366,0
4367,4
4368,4
4369,4
4370,0
4371,0
4372,4
4373,0
4374,4
4375,0
4376,0
4377,4
4378,4
4379,0
4380,0
4381,4
4382,4
4383,4
4384,0
4385,4
4386,4
4387,1
4388,0
4389,0
4390,0
4391,4
4392,0
4393,4
4394,0
4395,4
4396,0
4397,4
4398,4
4399,1
4400,0
4401,0
4402,4
4403,2
4404,0
4405,4
4406,4
4407,0
4408,4
4409,4
4410,4
4411,0
4412,0
4413,0
4414,0
4415,0
4416,4
4417,1
4418,0
4419,0
4420,0
4421,0
4422,0
4423,4
4424,4
4425,4
4426,4
4427,4
4428,0
4429,4
4430,4
4431,4
4432,0
4433,0
4434,4
4435,0
4436,4
4437,0
4438,1
4439,0
4440,0
4441,4
4442,4
4443,4
4444,4
4445,0
4446,0
4447,1
4448,4
4449,0
4450,0
4451,0
4452,4
4453,4
4454,4
4455,4
4456,4
4457,0
4458,0
4459,0
4460,4
4461,0
4462,4
4463,0
4464,4
4465,4
4466,4
4467,4
4468,0
4469,0
4470,4
4471,0
4472,4
4473,4
4474,1
4475,0
4476,4
4477,4
4478,4
4479,4
4480,4
4481,0
4482,0
4483,4
4484,4
4485,4
4486,4
4487,1
4488,4
4489,4
4490,4
4491,4
4492,1
4493,4
4494,0
4495,0
4496,4
4497,4
4498,0
4499,0
4500,4
4501,0
4502,0
4503,1
4504,0
4505,4
4506,4
4507,4
4508,4
4509,1
4510,4
4511,4
4512,4
4513,4
4514,4
4515,0
4516,4
4517,4
4518,1
4519,4
4520,0
4521,1
4522,4
4523,0
4524,4
4525,0
4526,1
4527,4
4528,4
4529,4
4530,4
4531,1
4532,1
4533,4
4534,4
4535,4
4536,0
4537,4
4538,0
4539,0
4540,1
4541,1
4542,0
4543,4
4544,0
4545,0
4546,1
4547,4
4548,4
4549,1
4550,0
4551,0
4552,4
4553,4
4554,4
4555,4
4556,4
4557,4
4558,4
4559,0
4560,4
4561,1
4562,0
4563,0
4564,4
4565,0
4566,4
4567,0
4568,0
4569,0
4570,0
4571,4
4572,0
4573,0
4574,4
4575,4
4576,0
4577,4
4578,0
4579,4
4580,0
4581,4
4582,0
4583,4
4584,0
4585,1
4586,4
4587,4
4588,1
4589,0
4590,4
4591,4
4592,4
4593,4
4594,4
4595,0
4596,4
4597,4
4598,4
4599,4
4600,4
4601,0
4602,0
4603,1
4604,0
4605,4
4606,4
4607,4
4608,4
4609,4
4610,4
4611,4
4612,4
4613,0
4614,4
4615,1
4616,4
4617,0
4618,4
4619,1
4620,4
4621,4
4622,4
4623,4
4624,0
4625,4
4626,4
4627,4
4628,4
4629,4
4630,1
4631,4
4632,4
4633,4
4634,4
4635,1
4636,4
4637,0
4638,0
4639,4
4640,0
4641,4
4642,4
4643,4
4644,4
4645,0
4646,4
4647,0
4648,4
4649,4
4650,0
4651,4
4652,0
4653,4
4654,2
4655,4
4656,4
4657,4
4658,0
4659,4
4660,0
4661,0
4662,4
4663,0
4664,0
4665,4
4666,0
4667,1
4668,0
4669,0
4670,4
4671,4
4672,4
4673,0
4674,4
4675,4
4676,4
4677,1
4678,1
4679,4
4680,0
4681,0
4682,1
4683,4
4684,4
4685,1
4686,1
4687,4
4688,0
4689,4
4690,1
4691,4
4692,4
4693,0
4694,4
4695,0
4696,0
4697,4
4698,0
4699,4
4700,4
4701,4
4702,4
4703,4
4704,4
4705,4
4706,4
4707,4
4708,0
4709,4
4710,4
4711,0
4712,4
4713,0
4714,4
4715,0
4716,0
4717,1
4718,4
4719,4
4720,1
4721,1
4722,0
4723,0
4724,4
4725,4
4726,0
4727,0
4728,4
4729,4
4730,4
4731,4
4732,4
4733,4
4734,0
4735,0
4736,0
4737,0
4738,4
4739,4
4740,1
4741,4
4742,4
4743,0
4744,4
4745,4
4746,0
4747,0
4748,4
4749,0
4750,4
4751,4
4752,4
4753,4
4754,4
4755,4
4756,0
4757,0
4758,1
4759,4
4760,4
4761,4
4762,4
4763,1
4764,4
4765,4
4766,2
4767,1
4768,4
4769,1
4770,4
4771,4
4772,4
4773,0
4774,0
4775,4
4776,0
4777,4
4778,0
4779,4
4780,0
4781,4
4782,4
4783,4
4784,0
4785,0
4786,0
4787,4
4788,0
4789,1
4790,4
4791,0
4792,4
4793,0
4794,4
4795,0
4796,0
4797,4
4798,4
4799,0
4800,4
4801,4
4802,4
4803,4
4804,4
4805,0
4806,4
4807,4
4808,0
4809,1
4810,4
4811,1
4812,4
4813,4
4814,0
4815,4
4816,0
4817,4
4818,4
4819,4
4820,4
4821,0
4822,4
4823,4
4824,4
4825,4
4826,0
4827,0
4828,0
4829,4
4830,0
4831,1
4832,4
4833,4
4834,4
4835,1
4836,0
4837,4
4838,1
4839,4
4840,4
4841,4
4842,4
4843,0
4844,0
4845,1
4846,4
4847,0
4848,4
4849,4
4850,4
4851,4
4852,4
4853,0
4854,4
4855,0
4856,4
4857,4
4858,4
4859,0
4860,0
4861,4
4862,4
4863,4
4864,1
4865,4
4866,4
4867,0
4868,4
4869,0
4870,0
4871,4
4872,1
4873,4
4874,4
4875,0
4876,4
4877,0
4878,4
4879,4
4880,4
4881,4
4882,4
4883,1
4884,4
4885,0
4886,4
4887,4
4888,4
4889,0
4890,0
4891,0
4892,0
4893,4
4894,4
4895,4
4896,0
4897,0
4898,4
4899,4
4900,4
4901,4
4902,4
4903,4
4904,1
4905,4
4906,4
4907,4
4908,0
4909,4
4910,0
4911,0
4912,0
4913,4
4914,4
4915,1
4916,0
4917,4
4918,4
4919,0
4920,4
4921,0
4922,0
4923,4
4924,4
4925,4
4926,0
4927,0
4928,4
4929,4
4930,4
4931,4
4932,4
4933,4
4934,4
4935,4
4936,0
4937,0
4938,0
4939,0
4940,4
4941,0
4942,1
4943,1
4944,0
4945,4
4946,4
4947,0
4948,4
4949,4
4950,4
4951,4
4952,4
4953,0
4954,0
4955,4
4956,0
4957,1
4958,4
4959,4
4960,4
4961,4
4962,4
4963,0
4964,0
4965,4
4966,4
4967,1
4968,2
4969,1
4970,4
4971,4
4972,4
4973,4
4974,4
4975,0
4976,0
4977,0
4978,0
4979,4
4980,4
4981,4
4982,4
4983,0
4984,4
4985,4
4986,4
4987,0
4988,0
4989,0
4990,4
4991,0
4992,4
4993,4
4994,4
4995,0
4996,4
4997,0
4998,4
4999,0
5000,4
5001,4
5002,4
5003,4
5004,0
5005,4
5006,1
5007,4
5008,0
5009,4
5010,0
5011,4
5012,0
5013,4
5014,0
5015,0
5016,0
5017,0
5018,4
5019,4
5020,2
5021,4
5022,1
5023,4
5024,4
5025,4
5026,4
5027,4
5028,0
5029,2
5030,0
5031,0
5032,0
5033,4
5034,4
5035,4
5036,1
5037,0
5038,4
5039,4
5040,0
5041,0
5042,4
5043,4
5044,0
5045,0
5046,4
5047,4
5048,1
5049,0
5050,4
5051,0
5052,4
5053,4
5054,4
5055,0
5056,0
5057,4
5058,0
5059,0
5060,0
5061,0
5062,0
5063,4
5064,4
5065,4
5066,4
5067,4
5068,4
5069,4
5070,4
5071,4
5072,4
5073,0
5074,0
5075,4
5076,4
5077,4
5078,4
5079,4
5080,0
5081,0
5082,0
5083,4
5084,0
5085,4
5086,0
5087,0
5088,2
5089,0
5090,0
5091,4
5092,4
5093,4
5094,4
5095,4
5096,4
5097,4
5098,0
5099,0
5100,0
5101,0
5102,4
5103,0
5104,4
5105,4
5106,0
5107,4
5108,4
5109,4
5110,0
5111,0
5112,4
5113,4
5114,1
5115,1
5116,0
5117,4
5118,0
5119,4
5120,4
5121,4
5122,0
5123,0
5124,4
5125,1
5126,1
5127,1
5128,0
5129,0
5130,4
5131,4
5132,4
5133,4
5134,4
5135,0
5136,4
5137,4
5138,4
5139,4
5140,0
5141,1
5142,0
5143,4
5144,0
5145,0
5146,0
5147,4
5148,0
5149,1
5150,0
5151,4
5152,4
5153,4
5154,4
5155,4
5156,4
5157,0
5158,4
5159,4
5160,0
5161,4
5162,0
5163,4
5164,4
5165,4
5166,4
5167,0
5168,0
5169,0
5170,1
5171,4
5172,4
5173,4
5174,0
5175,4
5176,1
5177,4
5178,0
5179,0
5180,1
5181,0
5182,4
5183,4
5184,4
5185,4
5186,0
5187,0
5188,4
5189,0
5190,4
5191,0
5192,0
5193,4
5194,1
5195,4
5196,1
5197,4
5198,4
5199,0
5200,0
5201,0
5202,0
5203,4
5204,0
5205,4
5206,4
5207,0
5208,4
5209,0
5210,4
5211,4
5212,4
5213,4
5214,0
5215,4
5216,0
5217,1
5218,4
5219,4
5220,4
5221,0
5222,0
5223,4
5224,4
5225,0
5226,4
5227,4
5228,0
5229,0
5230,4
5231,4
5232,4
5233,4
5234,0
5235,4
5236,0
5237,1
5238,0
5239,1
5240,4
5241,0
5242,0
5243,1
5244,1
5245,1
5246,0
5247,4
5248,4
5249,0
5250,4
5251,0
5252,4
5253,4
5254,0
5255,1
5256,4
5257,0
5258,0
5259,0
5260,2
5261,1
5262,0
5263,1
5264,4
5265,4
5266,0
5267,4
5268,0
5269,4
5270,0
5271,4
5272,4
5273,4
5274,4
5275,4
5276,4
5277,4
5278,0
5279,0
5280,1
5281,0
5282,0
5283,4
5284,0
5285,0
5286,4
5287,4
5288,4
5289,1
5290,0
5291,4
5292,4
5293,4
5294,4
5295,0
5296,4
5297,0
5298,4
5299,1
5300,0
5301,0
5302,4
5303,0
5304,0
5305,4
5306,1
5307,0
5308,0
5309,4
5310,4
5311,4
5312,0
5313,1
5314,0
5315,0
5316,4
5317,4
5318,4
5319,0
5320,0
5321,0
5322,0
5323,4
5324,4
5325,4
5326,0
5327,4
5328,4
5329,4
5330,0
5331,0
5332,0
5333,4
5334,4
5335,0
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,4
5343,4
5344,0
5345,1
5346,0
5347,0
5348,4
5349,0
5350,0
5351,0
5352,1
5353,4
5354,4
5355,0
5356,0
5357,0
5358,4
5359,4
5360,0
5361,0
5362,0
5363,0
5364,4
5365,4
5366,1
5367,4
5368,0
5369,0
5370,4
5371,0
5372,4
5373,4
5374,4
5375,1
5376,0
5377,4
5378,4
5379,0
5380,0
5381,1
5382,4
5383,4
5384,4
5385,4
5386,4
5387,1
5388,4
5389,4
5390,0
5391,4
5392,4
5393,4
5394,0
5395,0
5396,0
5397,4
5398,4
5399,4
5400,4
5401,4
5402,0
5403,4
5404,4
5405,0
5406,1
5407,0
5408,4
5409,0
5410,4
5411,4
5412,0
5413,4
5414,1
5415,1
5416,1
5417,4
5418,4
5419,0
5420,0
5421,4
5422,4
5423,0
5424,4
5425,0
5426,4
5427,0
5428,4
5429,0
5430,4
5431,4
5432,4
5433,4
5434,4
5435,4
5436,4
5437,4
5438,4
5439,4
5440,0
5441,4
5442,0
5443,4
5444,1
5445,0
5446,4
5447,4
5448,4
5449,4
5450,4
5451,4
5452,4
5453,0
5454,4
5455,4
5456,0
5457,0
5458,1
5459,0
5460,4
5461,4
5462,4
5463,4
5464,0
5465,4
5466,4
5467,4
5468,0
5469,4
5470,0
5471,4
5472,4
5473,0
5474,0
5475,0
5476,4
5477,4
5478,2
5479,0
5480,0
5481,4
5482,1
5483,4
5484,4
5485,4
5486,4
5487,0
5488,4
5489,4
5490,4
5491,4
5492,4
5493,4
5494,4
5495,4
5496,4
5497,4
5498,4
5499,4
5500,0
5501,0
5502,4
5503,4
5504,4
5505,4
5506,0
5507,4
5508,4
5509,4
5510,4
5511,4
5512,1
5513,4
5514,0
5515,4
5516,4
5517,4
5518,0
5519,0
5520,1
5521,4
5522,0
5523,4
5524,0
5525,4
5526,0
5527,4
5528,4
5529,4
5530,4
5531,4
5532,4
5533,4
5534,4
5535,1
5536,4
5537,4
5538,4
5539,4
5540,0
5541,4
5542,0
5543,4
5544,4
5545,0
5546,4
5547,4
5548,0
5549,0
5550,4
5551,4
5552,4
5553,1
5554,4
5555,4
5556,0
5557,0
5558,0
5559,4
5560,4
5561,0
5562,0
5563,4
5564,4
5565,1
5566,0
5567,4
5568,4
5569,0
5570,0
5571,4
5572,4
5573,4
5574,4
5575,4
5576,0
5577,1
5578,3
5579,1
5580,4
5581,0
5582,4
5583,0
5584,0
5585,4
5586,4
5587,4
5588,4
5589,0
5590,4
5591,4
5592,4
5593,4
5594,4
5595,0
5596,0
5597,4
5598,4
5599,0
5600,4
5601,4
5602,0
5603,4
5604,0
5605,4
5606,4
5607,1
5608,0
5609,0
5610,1
5611,4
5612,0
5613,0
5614,1
5615,1
5616,4
5617,0
5618,4
5619,4
5620,0
5621,1
5622,4
5623,4
5624,0
5625,4
5626,0
5627,4
5628,4
5629,4
5630,0
5631,4
5632,4
5633,4
5634,0
5635,4
5636,4
5637,4
5638,4
5639,4
5640,1
5641,4
5642,4
5643,0
5644,0
5645,0
5646,4
5647,4
5648,1
5649,4
5650,4
5651,4
5652,4
5653,4
5654,4
5655,4
5656,4
5657,4
5658,0
5659,0
5660,4
5661,4
5662,4
5663,4
5664,0
5665,4
5666,4
5667,0
5668,0
5669,4
5670,4
5671,4
5672,4
5673,0
5674,0
5675,0
5676,4
5677,0
5678,0
5679,4
5680,4
5681,4
5682,1
5683,0
5684,0
5685,4
5686,0
5687,4
5688,4
5689,0
5690,0
5691,0
5692,1
5693,0
5694,4
5695,4
5696,4
5697,4
5698,4
5699,0
5700,4
5701,0
5702,1
5703,4
5704,4
5705,0
5706,4
5707,4
5708,0
5709,4
5710,0
5711,4
5712,4
5713,0
5714,4
5715,4
5716,4
5717,4
5718,0
5719,0
5720,0
5721,4
5722,4
5723,0
5724,4
5725,4
5726,0
5727,0
5728,0
5729,4
5730,4
5731,4
5732,0
5733,0
5734,4
5735,4
5736,4
5737,0
5738,0
5739,4
5740,4
5741,0
5742,4
5743,0
5744,4
5745,4
5746,0
5747,4
5748,4
5749,0
5750,0
5751,0
5752,4
5753,0
5754,0
5755,4
5756,0
5757,0
5758,4
5759,4
5760,4
5761,4
5762,4
5763,0
5764,4
5765,4
5766,0
5767,1
5768,4
5769,0
5770,4
5771,4
5772,4
5773,1
5774,4
5775,4
5776,4
5777,4
5778,4
5779,4
5780,0
5781,0
5782,4
5783,0
5784,0
5785,4
5786,0
5787,0
5788,0
5789,0
5790,1
5791,0
5792,0
5793,4
5794,0
5795,0
5796,4
